symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
AAYAN,A'ayan Leasing & Investment Co.,KSE,Finance,Real Estate Development,239.0,239.0,234.0,236.0,-1.2552301255230125,158072526.0,9624995,KWF
AAYANRE,A'ayan Real Estate Company,KSE,Finance,Real Estate Development,141.0,143.0,139.0,141.0,0.7142857142857143,59790141.0,4588201,KWF
ABAR,"Burgan Co. for Well Drilling, Trading & Maintenance SAK",KSE,Industrial Services,Contract Drilling,190.0,196.0,178.0,190.0,-3.061224489795918,48828994.0,155586,KWF
ABK,Al Ahli Bank Of Kuwait,KSE,Finance,Major Banks,294.0,295.0,293.0,295.0,0.3401360544217687,762925465.0,712104,KWF
ACICO,ACICO Industries Co. (K.S.C),KSE,Non-Energy Minerals,Construction Materials,323.0,328.0,318.0,326.0,1.875,105990916.0,447965,KWF
AINS,Al-Ahleia Insurance Co.,KSE,Finance,Property/Casualty Insurance,813.0,830.0,813.0,830.0,0.12062726176115801,192723207.0,221,KWF
ALAQARIA,Kuwait Real Estate Holding Co. KSHC,KSE,Finance,Real Estate Development,63.1,63.8,62.0,62.6,-2.187499999999998,12153083.0,779391,KWF
ALDEERA,Al-Deera Holding Company,KSE,Finance,Financial Conglomerates,612.0,630.0,607.0,624.0,2.2950819672131146,67458244.0,2048527,KWF
ALFTAQA,Action Energy Company K.S.C.C.,KSE,,,239.0,239.0,235.0,237.0,-0.8368200836820083,,3131737,KWF
ALG,Ali Alghanim Sons Automotive Company,KSE,Distribution Services,Wholesale Distributors,1140.0,1143.0,1135.0,1142.0,0.17543859649122806,405114636.0,661203,KWF
ALIMTIAZ,Al Imtiaz Investment Group K.S.C.C,KSE,Finance,Investment Managers,60.6,61.4,59.6,60.6,-0.16474464579901388,62347874.0,2554749,KWF
ALKOUT,Al-Kout Industrial Projects Co. KSC,KSE,Process Industries,Chemicals: Specialty,1057.0,1090.0,1050.0,1080.0,6.9306930693069315,116035912.0,1471,KWF
ALMANAR,Al Manar Financing & Leasing Company K.S.C.,KSE,Finance,Finance/Rental/Leasing,112.0,113.0,110.0,113.0,2.727272727272727,29275983.0,126236,KWF
ALOLA,First Investment Co. K.S.C.P.,KSE,Finance,Investment Managers,129.0,130.0,127.0,129.0,0.0,57085284.0,4603403,KWF
ALSAFAT,Al Safat Investment Co. KSCC,KSE,Finance,Real Estate Development,269.0,279.0,269.0,275.0,1.4760147601476015,85502950.0,1074406,KWF
ALTIJARIA,Commercial Real Estate Co.,KSE,Miscellaneous,Investment Trusts/Mutual Funds,213.0,213.0,208.0,208.0,-1.4218009478672986,412597776.0,3483204,KWF
AMAR,Amar Finance & Leasing Co. KSCC,KSE,Finance,Real Estate Development,102.0,102.0,100.0,102.0,-0.9708737864077669,19718384.0,131638,KWF
AQAR,Aqar Real Estate Investments Company (K.S.C.P),KSE,Finance,Real Estate Development,99.0,99.0,96.0,97.8,-1.0121457489878543,20289991.0,126624,KWF
ARABREC,Al-Arabiya Real Estate Co.,KSE,Finance,Real Estate Development,233.0,236.0,214.0,220.0,-5.172413793103448,83524151.0,15607689,KWF
AREEC,Ajial Real Estate Entertainment Co.(K.S.C.),KSE,Finance,Financial Conglomerates,313.0,317.0,313.0,317.0,-0.6269592476489028,66758314.99999999,5860,KWF
ARGAN,Alargan International Real Estate Co.,KSE,Consumer Services,Hotels/Resorts/Cruise lines,115.0,115.0,112.0,113.0,-0.8771929824561403,31539680.0,10140268,KWF
ARKAN,Arkan Al-Kuwait Real Estate Co. (K.S.C.),KSE,Finance,Real Estate Development,305.0,320.0,300.0,315.0,2.6058631921824107,94977270.0,4153984,KWF
ARZAN,Arzan Financial Group for Financing and Investment (KPSC),KSE,Finance,Investment Managers,364.0,364.0,355.0,357.0,-1.3812154696132597,319957536.0,3335495,KWF
ASC,Automated Systems Co. KSCC,KSE,Technology Services,Information Technology Services,137.0,139.0,136.0,138.0,0.7299270072992701,13699999.0,176026,KWF
ASIYA,Asiya Capital Investments Company (K.S.C.P),KSE,Finance,Financial Conglomerates,49.4,49.4,48.2,48.2,-1.0266940451745379,39842271.0,304481,KWF
ATC,Advanced Technology Co.,KSE,Distribution Services,Medical Distributors,628.0,629.0,628.0,629.0,6.25,105660002.0,2003,KWF
AZNOULA,Shamal Az-Zour Al-Oula Power and Water Company,KSE,Utilities,Electric Utilities,150.0,151.0,149.0,150.0,0.0,165000007.0,484811,KWF
BAYANINV,Bayan Investment Holding Company,KSE,Finance,Financial Conglomerates,75.8,77.5,75.7,75.9,-2.316602316602313,15746928.0,159414,KWF
BEYOUT,Beyout Holding Company K.S.C,KSE,Commercial Services,Miscellaneous Commercial Services,411.0,414.0,409.0,410.0,0.24449877750611246,122291064.0,931153,KWF
BOUBYAN,Boubyan Bank K.S.C.,KSE,Finance,Major Banks,731.0,732.0,726.0,731.0,-0.1366120218579235,3193131196.0,441398,KWF
BOURSA,Boursa Kuwait Securities Company (K.P.S.C),KSE,Finance,Investment Banks/Brokers,3632.0,3700.0,3626.0,3675.0,0.3002183406113537,728816020.0,176370,KWF
BPCC,Boubyan Petrochemical Co. (K.S.C.),KSE,Process Industries,Chemicals: Specialty,598.0,598.0,594.0,594.0,-0.5025125628140703,317039816.0,881052,KWF
BURG,Burgan Bank,KSE,Finance,Major Banks,230.0,231.0,228.0,228.0,-0.8695652173913043,866533928.0,6789568,KWF
CABLE,Gulf Cables and Electrical Industries Group Co.(K.S.C.P),KSE,Producer Manufacturing,Electrical Products,2130.0,2130.0,2082.0,2128.0,0.23551577955723035,445023703.0,317662,KWF
CATTL,Livestock Transport & Trading Co. KSC,KSE,Process Industries,Agricultural Commodities/Milling,108.0,115.0,107.0,109.0,0.0,23222663.0,572259,KWF
CBK,Commercial Bank of Kuwait K.S.C.,KSE,Finance,Major Banks,523.0,523.0,518.0,520.0,-0.38314176245210724,1101539854.0,192822,KWF
CGC,Combined Group Contracting Co. SAKC,KSE,Industrial Services,Engineering & Construction,1076.0,1103.0,1076.0,1095.0,-0.7252946509519492,185280591.0,437779,KWF
CLEANING,National Cleaning Company,KSE,Commercial Services,Miscellaneous Commercial Services,124.0,133.0,123.0,125.0,2.459016393442623,29152297.0,18704045,KWF
COAST,Coast Investment & Development Co. K.S.C.C.,KSE,Finance,Investment Managers,68.4,68.5,67.7,68.5,0.0,31621832.0,760578,KWF
DALQANRE,Dalqan Real Estate Co. KSC,KSE,Finance,Real Estate Development,175.0,175.0,173.0,174.0,0.0,11652073.0,100151,KWF
DIGITUS,Hayat Communications Co.,KSE,Industrial Services,Engineering & Construction,1012.0,1050.0,1011.0,1022.0,-0.3898635477582846,89135400.0,146343,KWF
EKTTITAB,Ekttitab Holding Co. (S.A.K.),KSE,Finance,Financial Conglomerates,40.4,40.4,39.4,39.5,-1.25,12681243.0,7192277,KWF
EMIRATES,Kuwait Emirates Holding Company K.S.C.P,KSE,Finance,Real Estate Development,143.0,146.0,142.0,146.0,0.0,25736425.0,190754,KWF
ENERGYH,Energy House Holding Co.,KSE,Industrial Services,Contract Drilling,251.0,257.0,247.0,251.0,0.0,11378565.0,13468,KWF
EQUIPMENT,Equipment Holding Co. KSCP,KSE,Finance,Finance/Rental/Leasing,640.0,647.0,604.0,610.0,-3.937007874015748,14700000.0,1129240,KWF
ERESCO,Al-Enmaa Real Estate Company KSCP,KSE,Finance,Real Estate Development,89.0,90.0,88.6,88.6,-0.7838745800671924,31197589.0,406125,KWF
FACIL,Commercial Facilities Co. SAK,KSE,Finance,Finance/Rental/Leasing,273.0,276.0,272.0,272.0,0.36900369003690037,137619684.0,162944,KWF
FTI,First Takaful Insurance Co. KSCC,KSE,Finance,Multi-Line Insurance,218.0,218.0,200.0,210.0,-2.7777777777777777,23345399.0,59894,KWF
FUTUREKID,Future Kid Entertainment Real Estate Co. KSCC,KSE,Consumer Services,Movies/Entertainment,119.0,121.0,118.0,120.0,0.0,13352626.0,550090,KWF
GBK,Gulf Bank K.S.C.,KSE,Finance,Major Banks,358.0,362.0,354.0,360.0,0.5586592178770949,1427981424.0,9470491,KWF
GFC,Gulf Franchising Holding Co. Kscc,KSE,Consumer Services,Restaurants,348.0,348.0,347.0,347.0,-4.931506849315069,13873333.0,1360,KWF
GFH,GFH Financial Group BSC,KSE,Finance,Investment Banks/Brokers,192.0,193.0,189.0,189.0,-1.5625,724576405.0,23066678,KWF
GIH,Gulf Investment House KSCC,KSE,Finance,Investment Managers,593.0,609.0,585.0,606.0,1.8487394957983194,232922023.0,602909,KWF
GINS,Gulf Insurance Group K.S.C.,KSE,Finance,Multi-Line Insurance,830.0,830.0,830.0,830.0,-3.488372093023256,244025923.0,316,KWF
HUMANSOFT,Human Soft Holding Co. KSCC,KSE,Commercial Services,Miscellaneous Commercial Services,2512.0,2559.0,2512.0,2559.0,2.155688622754491,335459061.0,236407,KWF
IFA,International Financial Advisors Holding K.P.S.C.,KSE,Finance,Investment Managers,468.0,468.0,462.0,464.0,-0.6423982869379015,241060623.0,536700,KWF
IFAHR,IFA Hotels & Resorts Co. (K.S.C.),KSE,Consumer Services,Hotels/Resorts/Cruise lines,1080.0,1080.0,1050.0,1061.0,-0.46904315196998125,312946554.0,279584,KWF
