symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
1FINH,First Financial Holding Co. Ltd. Sponsored GDR RegS,LUXSE,Finance,Major Banks,18.5,18.5,18.5,18.5,0.0,11357190983.5832,0,USD
ACMR1,Asustek Computer Inc. Sponsored GDR 144A,LUXSE,Electronic Technology,Computer Processing Hardware,81.5,81.5,81.5,81.5,0.6172839506172839,10159249105.820786,0,USD
ACMRS,Asustek Computer Inc. Sponsored GDR RegS,LUXSE,Electronic Technology,Computer Processing Hardware,81.5,81.5,81.5,81.5,0.6172839506172839,10159249105.820786,0,USD
ALCHA,Alchip Technologies Ltd. Sponsored GDR 144A,LUXSE,Electronic Technology,Semiconductors,109.0,109.0,109.0,109.0,4.807692307692308,7346374205.223607,0,USD
ALCHP,Alchip Technologies Ltd. Sponsored GDR RegS,LUXSE,Electronic Technology,Semiconductors,109.0,109.0,109.0,109.0,4.807692307692308,7346374205.223607,0,USD
AMCEM,Ambuja Cements Limited Sponsored GDR RegS,LUXSE,Non-Energy Minerals,Construction Materials,5.65,5.65,5.65,5.65,-5.042016806722685,12354141456.445196,0,USD
ANDA,Andes Technology Corp. Sponsored GDR 144A,LUXSE,Technology Services,Information Technology Services,15.4,15.4,15.4,15.4,2.6666666666666687,332130598.55246276,0,USD
ANDS,Andes Technology Corp. Sponsored GDR Reg S,LUXSE,Technology Services,Information Technology Services,15.4,15.4,15.4,15.4,2.6666666666666687,332130598.55246276,0,USD
APAML,Aperam S.A.,LUXSE,Non-Energy Minerals,Steel,36.18,36.18,36.18,36.18,-0.8223684210526239,2475095252.0,0,EUR
APMT,AP Memory Technology Corp Shs Sponsored Global Depositary Share Repr 2 Shs Reg S,LUXSE,Electronic Technology,Semiconductors,29.6,29.6,29.6,29.6,-1.9867549668874103,2200399647.018949,0,USD
ASMTA,ASMedia Technology Inc. Unsponsored GDR,LUXSE,Electronic Technology,Semiconductors,42.8,42.8,42.8,42.8,9.743589743589737,2587028903.777365,0,USD
ASMTS,Asmedia Technology Inc. Sponsored GDR Class S,LUXSE,Electronic Technology,Semiconductors,42.8,42.8,42.8,42.8,9.743589743589737,2587028903.777365,0,USD
BREL,Brederode S.A.,LUXSE,Finance,Investment Managers,106.0,106.0,104.6,104.8,-0.5692599620493439,3059503209.0,1281,EUR
BRTOR,Brait PLC,LUXSE,Finance,Investment Managers,0.123,0.123,0.123,0.123,1.6528925619834725,481810333.95793635,0,EUR
BZLH,BizLink Holding Inc. Sponsored GDR RegS,LUXSE,Electronic Technology,Electronic Components,44.0,44.0,44.0,44.0,-2.2222222222222223,7006726508.3794,0,USD
CATFH,"Cathay Financial Holdings Co., Ltd. Sponsored GDR RegS",LUXSE,Finance,Life/Health Insurance,24.2,24.2,24.2,24.2,0.8333333333333304,30135490382.940384,0,USD
CH0226981246,UBS AG. London Branch PERLES 2013-open end on MSCI USA Hdge to CHF Gross TR Index,LUXSE,,,54.225,54.225,54.225,54.225,-0.16570008285003462,,0,CHF
CH0226981253,UBS AG. London Branch PERLES 2013-open end linked to MSCI USA Hedged EUR TR Index,LUXSE,,,58.835,58.835,58.835,58.835,-0.16967845931959177,,0,EUR
CH0283173158,UBS Inc Underlying Tracker 2015-24.08.22 (Exp.17.08.22) auf IM Emerging,LUXSE,,,470.465,470.465,470.465,470.465,0.2119411250985042,,0,USD
CH0285980246,UBS AG. London Branch Underlying Tracker 2015-Open End on MSCI Daily TR Gross USA Index,LUXSE,Finance,Investment Banks/Brokers,315.745,315.745,315.745,315.745,-0.1233650181093477,,0,USD
CH0551992610,Barclays Bank Ireland PLC 4.55% 18-MAR-2027,LUXSE,,,113.65,113.65,113.65,113.65,0.30891438658429704,,0,USD
CH0551992743,Barclays Bank Ireland PLC 27-JUN-2028,LUXSE,,,100.33,100.33,100.33,100.33,-0.1691542288557231,,0,CHF
CH0551992750,Barclays Bank Ireland PLC FRN 10-JUL-2028,LUXSE,,,101.47,101.47,101.47,101.47,-0.2065302911093705,,0,CHF
CH0551992776,Barclays Bank Ireland PLC 29-SEP-2028,LUXSE,,,103.13,103.13,103.13,103.13,-0.3382296095864017,,0,CHF
CH0591766578,UBS Inc Underlying Tracker 2021-04.02.31 (Exp.28.01.31) auf Digital Economy,LUXSE,Finance,Investment Managers,1528.44,1528.44,1528.44,1528.44,1.2886059927302718,,0,USD
CH1106461739,UBS Inc Underlying Tracker 2021-05.05.26 (Exp.27.04.26) on UBS CIO China (A-share),LUXSE,,,1082.544,1082.544,1082.544,1082.544,0.16043522913371924,,0,USD
CH1114375202,UBS Inc Underlying Tracker 2021-03.06.31 (Exp.26.05.31) on Reference Portfolio,LUXSE,Finance,Investment Managers,719.92,719.92,719.92,719.92,0.7487020165973814,,0,EUR
CH1141737473,UBS Inc Underlying Tracker 2022-01.06.29 (Exp.24.05.29),LUXSE,,,130.055,130.055,130.055,130.055,-0.08450812430375695,,0,USD
CH1185519621,UBS 320729,LUXSE,,,1083.6,1083.6,1083.6,1083.6,-0.07193050406685848,,0,EUR
CH1222010584,UBS AG London Branch 0.0% 20-OCT-2027,LUXSE,,,129.795,129.795,129.795,129.795,0.19298313327415184,,0,USD
CH1234255805,UBS AG. London Branch Underlying Tracker 2022-10.12.29 (Exp.03.12.29),LUXSE,,,1030.085,1030.085,1030.085,1030.085,0.6655102489555652,,0,USD
CH1244078528,UBS AG. London Branch Underlying Tracker 2023-09.02.33 (Exp.02.02.33),LUXSE,,,133.15,133.15,133.15,133.15,-0.06379705032462037,,0,EUR
