symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
020Y,iShares EUR Govt Bond 20 Year Target Duration UCITS ETF,LSE,Miscellaneous,Investment Trusts/Mutual Funds,3.265,3.2876,3.265,3.2829,-0.054799525070776685,,117,EUR
09II,Porsche AG,LSIN,Consumer Durables,Motor Vehicles,41.8,42.31,41.58,41.82,-0.2028397565922941,33058018901.26397,8038,EUR
0A00,Akzo Nobel N.V.,LSIN,Process Industries,Industrial Specialties,61.01,61.82,60.78,60.8,0.7456503728251793,9118717450.600437,200334,EUR
0A05,Medacta Group SA,LSE,Health Technology,Medical Specialties,147.9,148.9,147.9,147.9806,0.4364808687537144,2844094272.801754,675,CHF
0A06,iShares USD Short Duration Corp Bond UCITS ETF,LSE,Miscellaneous,Investment Trusts/Mutual Funds,929.149,929.149,929.149,929.149,0.09096152275879603,,6450,MXN
0A07,iShares USD High Yield Corp Bond UCITS ETF,LSE,Miscellaneous,Investment Trusts/Mutual Funds,1009.7337,1009.7914,1008.0518,1009.2452,0.03529624812082611,,6672,MXN
0A08,iShares J.P. Morgan USD EM Bond UCITS ETF,LSE,Miscellaneous,Investment Trusts/Mutual Funds,934.4575,936.0528,934.2724,936.0528,0.026298166063575896,,1045282,MXN
0A09,iShares Core Global Aggregate Bond UCITS ETF Accum Hedged NZD,LSE,Miscellaneous,Investment Trusts/Mutual Funds,5.6458,5.6458,5.6458,5.6458,0.7620781353179482,,20000,NZD
0A0A,iShares USD Floating Rate Bond UCITS ETF Accum Hedged MXN,LSE,Miscellaneous,Investment Trusts/Mutual Funds,952.8581,953.8357,952.8581,953.8357,0.1314109969736002,,29484,MXN
0A0B,iShares USD Treasury Bond 1-3yr UCITS ETF Accum Hedged MXN,LSE,Miscellaneous,Investment Trusts/Mutual Funds,8747.5305,8753.8883,8747.5305,8753.8883,-0.048272938514696696,,3157,MXN
0A0C,Stadler Rail AG,LSE,Producer Manufacturing,Trucks/Construction/Farm Machinery,20.39,20.78,20.24,20.515,0.2270314477883822,1960118227.973906,56577,CHF
0A0D,Alcon AG,LSIN,Health Technology,Medical Specialties,61.93,63.31,61.68,61.89,2.5857782197911527,29604132860.1311,911783,CHF
0A0E,Kojamo Oyj,LSIN,Finance,Real Estate Development,9.855,9.855,9.635,9.68,-0.895828001023807,2121115199.899563,2500,EUR
