symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
1FINH,FirstFinancHldg,LUXSE,Finance,Major Banks,19.1,19.2,19.1,19.2,0.5235602094240727,11723339526.59575,0,USD
ACMR1,AsustekComputer Rule 144A GDS,LUXSE,Electronic Technology,Computer Processing Hardware,103.0,106.0,103.0,106.0,2.912621359223301,13376238680.893684,0,USD
ACMRS,AsustekComputer Reg S GDS,LUXSE,Electronic Technology,Computer Processing Hardware,103.0,106.0,103.0,106.0,2.912621359223301,13376238680.893684,0,USD
ALCHA,Alchip Technologies Ltd. Sponsored GDR 144A,LUXSE,Electronic Technology,Semiconductors,125.0,130.0,125.0,130.0,4.0,8931139273.772964,0,USD
ALCHP,Alchip Technologies Ltd. Sponsored GDR RegS,LUXSE,Electronic Technology,Semiconductors,125.0,130.0,125.0,130.0,4.0,8931139273.772964,0,USD
AMCEM,AmbujaCements,LUXSE,Non-Energy Minerals,Construction Materials,6.15,6.45,6.15,6.45,4.878048780487801,13584624571.267042,0,USD
ANDA,Andes Technology Corp. Sponsored GDR 144A,LUXSE,Technology Services,Information Technology Services,19.2,20.2,19.2,20.2,5.208333333333334,434868556.1312182,0,USD
ANDS,Andes Technology Corp. Sponsored GDR Reg S,LUXSE,Technology Services,Information Technology Services,19.2,20.2,19.2,20.2,5.208333333333334,434868556.1312182,0,USD
APAML,Aperam,LUXSE,Non-Energy Minerals,Steel,26.54,27.04,26.54,27.04,1.8839487565938209,1924599933.0,0,EUR
APMT,AP Memory Technology Corp Shs Sponsored Global Depositary Share Repr 2 Shs Reg S,LUXSE,Electronic Technology,Semiconductors,20.0,20.6,20.0,20.6,3.000000000000007,1417798335.1805277,0,USD
ASMTA,ASMedia Technology Inc. Unsponsored GDR,LUXSE,Electronic Technology,Semiconductors,52.5,53.5,52.5,53.5,1.9047619047619049,3408351728.7385545,0,USD
ASMTS,Asmedia Technology Inc. Sponsored GDR Class S,LUXSE,Electronic Technology,Semiconductors,52.5,53.5,52.5,53.5,1.9047619047619049,3408351728.7385545,0,USD
BREL,Brederode,LUXSE,Finance,Investment Managers,112.4,112.8,111.0,111.0,0.0,3264642310.0,123,EUR
BRTOR,Brait ord,LUXSE,Finance,Investment Managers,0.103,0.103,0.101,0.101,-1.9417475728155225,386739411.8009958,0,EUR
BZLH,BizlinkHolding Reg S GDS,LUXSE,Electronic Technology,Electronic Components,34.6,35.4,34.6,35.4,2.312138728323691,5821935282.659839,0,USD
CATFH,CathayFinHldg GDS,LUXSE,Finance,Life/Health Insurance,20.8,21.2,20.8,21.2,1.9230769230769162,26458478802.41095,0,USD
CH0226981246,UBS MSCI USA Hedged to CHF Gross TR Index,LUXSE,,,51.455,51.945,51.455,51.945,0.9522884073462288,,0,CHF
CH0226981253,UBS MSCI USA Hedged to EUR Gross TR Index,LUXSE,,,55.305,55.835,55.305,55.835,0.9583220323659726,,0,EUR
